Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2021-04-30,5766.17626953125,5806.688046600556,5743.669726714968,5806.688046600556,65829500
2021-05-03,5752.67236328125,5833.695917693662,5712.160586075044,5833.695917693662,42065500
2021-05-04,5761.6748046875,5788.682655334473,5707.659103393555,5716.661720275879,50123500
2021-05-05,5784.181640625,5788.682949294747,5761.675097276265,5779.680331955253,51685000
2021-05-06,5784.181640625,5806.688183973735,5761.675097276265,5761.675097276265,38115500
2021-05-07,5761.6748046875,5815.690505981445,5748.170879364014,5815.690505981445,48864000
2021-05-10,5779.68017578125,5779.68017578125,5757.173633040669,5761.674941588785,68180500
2021-05-11,5833.6953125,5833.6953125,5676.149528597608,5761.674382716049,70680000
2021-05-17,5851.70166015625,5851.70166015625,5739.1689359224765,5851.70166015625,129058500
2021-05-18,5752.67236328125,5811.189374801325,5730.165820388914,5761.674980438184,73563000
2021-05-19,5712.16064453125,5761.675039401103,5703.158027282186,5743.669804902975,64912500
2021-05-20,5743.67041015625,5793.184810243803,5716.662555563039,5752.673028353987,64950000
2021-05-21,5725.66455078125,5806.6881057451355,5635.638378599155,5806.6881057451355,92620000
2021-05-24,5694.15478515625,5743.669174592391,5662.645628242341,5721.1626339396,59210000
2021-05-25,5721.16357421875,5797.6858250147525,5671.649176644866,5671.649176644866,87470000
2021-05-27,5644.64111328125,5833.696078797847,5644.64111328125,5797.685609175637,537971500
2021-05-28,5707.6591796875,5734.667030695485,5698.656562684838,5698.656562684838,102108500
2021-05-31,5739.16845703125,5752.6723828125005,5694.155371093751,5725.66453125,101442000
2021-06-02,5820.1923828125,5865.205471620021,5779.680602885731,5851.701544977765,141732500
2021-06-03,5941.7275390625,5941.7275390625,5788.683041844223,5847.200055486505,133810500
2021-06-04,5923.72216796875,5959.732637074943,5851.701229756364,5959.732637074943,62108500
2021-06-07,5878.70849609375,5914.7189616134665,5788.682332294458,5905.716345233537,62576000
2021-06-08,5788.6826171875,5919.220561120966,5788.6826171875,5919.220561120966,64348000
2021-06-09,5878.70849609375,5883.209804283714,5725.664017634954,5725.664017634954,77198000
2021-06-10,5959.73291015625,5959.73291015625,5842.698880198499,5901.2158951773745,73262500
2021-06-11,5824.693359375,5923.722149101623,5815.690742127125,5914.719531853748,72780500
2021-06-14,5770.67724609375,5869.706028788027,5761.674629485179,5869.706028788027,61478500
2021-06-15,5824.693359375,5824.693359375,5766.176347263814,5802.186816255313,87799000
2021-06-16,5748.1708984375,5793.183982998483,5725.664356157009,5779.6800576301885,48984000
2021-06-17,5698.65673828125,5752.672441961641,5649.142343240892,5752.672441961641,68448500
2021-06-18,5694.15478515625,5712.160017678483,5653.643011981225,5671.648244503458,118043000
2021-06-21,5626.63623046875,5671.6493203125,5590.62575859375,5671.6493203125,60823500
2021-06-22,5707.6591796875,5752.672264700808,5617.633009660883,5626.635626663545,65824000
2021-06-23,5608.630859375,5707.659654644864,5608.630859375,5667.1478747617375,52451000
2021-06-24,5590.62548828125,5680.651663615892,5581.622870747786,5680.651663615892,56010000
2021-06-25,5572.61962890625,5635.637944580472,5572.61962890625,5608.630095005806,68939500
2021-06-28,5451.0849609375,5536.609828202415,5451.0849609375,5491.596740168249,84420500
2021-06-29,5442.08251953125,5482.594300073666,5437.581210582092,5446.583828480408,53704000
2021-06-30,5424.076171875,5464.58794411307,5401.569631742738,5401.569631742738,65795000
2021-07-01,5424.076171875,5469.089252139523,5401.569631742738,5455.585328060166,58153000
2021-07-02,5491.5966796875,5527.607149718237,5437.580974641393,5464.588827164446,67392500
2021-07-05,5500.59912109375,5518.604355532682,5464.588652215886,5491.596503874284,39710500
2021-07-06,5451.0849609375,5500.599357775082,5451.0849609375,5500.599357775082,34279500
2021-07-07,5460.08740234375,5563.617501481348,5428.578241736655,5563.617501481348,35595000
2021-07-08,5415.07373046875,5437.580271326891,5383.564573267352,5401.569805953865,47297000
2021-07-09,5419.576171875,5419.576171875,5392.568317197883,5410.573553649294,40707500
2021-07-12,5554.61474609375,5563.617363186284,5419.575489705733,5464.588575168405,65981500
2021-07-13,5442.08251953125,5559.1165522093415,5415.074665836306,5554.615243260184,65946500
2021-07-14,5392.5673828125,5428.577849475689,5383.564766146703,5419.5752328098915,59321000
2021-07-15,5505.10107421875,5505.10107421875,5397.06965493727,5401.570964073999,49724000
2021-07-16,5500.59912109375,5554.614824410546,5451.084726386687,5554.614824410546,47998500
2021-07-19,5406.0712890625,5500.598763725541,5406.0712890625,5500.598763725541,47119000
2021-07-21,5410.5732421875,5509.602036969634,5410.5732421875,5446.583713017367,55009500
2021-07-22,5541.111328125,5541.111328125,5446.583839992892,5505.100856455625,60792000
2021-07-23,5433.07861328125,5572.619157615731,5424.075997517735,5563.616541852216,79938000
2021-07-26,5406.0712890625,5455.585680552664,5406.0712890625,5437.580447283513,48171500
2021-07-27,5406.0712890625,5455.585680552664,5401.569980745212,5406.0712890625,53107500
2021-07-28,5383.56494140625,5410.57279228287,5374.562324447376,5406.071483803433,74133000
2021-07-29,5437.58056640625,5478.092342149343,5383.564865415459,5451.084491653947,84605000
2021-07-30,5374.5625,5491.5965242881075,5365.5598827470685,5437.5808207705195,105685000
2021-08-02,5365.56005859375,5460.087542847499,5316.045662079881,5455.586234073511,119981500
2021-08-03,5532.1083984375,5563.617559372457,5388.066519877695,5424.076989517646,110071500
2021-08-04,5509.60107421875,5536.608922621783,5455.585377412684,5532.10761455461,41112000
2021-08-05,5671.6494140625,5680.65203218006,5527.607524181548,5554.615378534227,93768000
2021-08-06,5545.6123046875,5725.664652242289,5523.105761243151,5725.664652242289,67285000
2021-08-09,5581.62255859375,5581.62255859375,5496.097696808845,5523.1055478988155,52858500
2021-08-10,5671.6494140625,5671.6494140625,5505.100978887649,5626.636323474702,60446000
2021-08-12,5671.6494140625,5689.65465029762,5509.602287946429,5509.602287946429,118325500
2021-08-13,5770.67724609375,5793.183787615177,5694.1550049209,5716.661546442327,86929000
2021-08-16,5779.68017578125,5779.68017578125,5676.150079174577,5779.68017578125,69282000
2021-08-18,5941.7275390625,6085.769418797348,5815.690894294507,5869.706599195076,186354500
2021-08-19,5941.7275390625,5941.7275390625,5878.709216678504,5941.7275390625,100926000
2021-08-20,5941.7275390625,5941.7275390625,5860.703981711647,5941.7275390625,120163500
2021-08-23,5932.72412109375,5932.72412109375,5865.204499078267,5865.204499078267,68253000
2021-08-24,5941.7275390625,5941.7275390625,5851.70136422822,5914.719686612216,59561500
2021-08-25,5941.7275390625,5946.228847804214,5928.223612837358,5941.7275390625,80751500
2021-08-26,5905.716796875,5923.722031011814,5824.693243259337,5905.716796875,74337000
2021-08-27,5860.70361328125,5878.708847116215,5842.698379446284,5842.698379446284,71572500
2021-08-30,5910.2177734375,5923.721698281607,5869.7059989051795,5878.708615467917,74564500
2021-08-31,5896.7138671875,5914.719100369752,5865.204709118559,5869.706017414122,115373500
2021-09-01,5910.2177734375,5941.726931407084,5883.209923749287,5896.713848593393,67362500
2021-09-02,5887.71142578125,5919.220584787725,5811.189182479811,5874.207500492761,53257000
2021-09-03,5941.7275390625,5941.7275390625,5865.205290453362,5905.717069128788,35764500
2021-09-06,5919.220703125,5946.22855424192,5896.7141605275665,5941.7272457224335,36780000
2021-09-07,5914.71875,5946.227906202435,5914.71875,5937.225290144596,53902000
2021-09-08,5797.68505859375,5937.225615128227,5779.679825492527,5896.7138406504755,77888000
2021-09-09,5914.71875,5914.71875,5770.676893074581,5770.676893074581,110074000
2021-09-10,5869.7060546875,5910.217829604822,5847.199513066766,5847.199513066766,41483500
2021-09-13,5901.21533203125,5905.716640446224,5874.207481541404,5905.716640446224,29929000
2021-09-14,5892.21240234375,5937.225484103443,5847.199320584057,5932.724175927473,51990500
2021-09-15,5847.2001953125,5896.714592655408,5838.19757761379,5892.2132838060525,44514000
2021-09-16,5851.70166015625,5923.722603665866,5833.696424278846,5923.722603665866,58672500
2021-09-17,5869.7060546875,5883.2099796599405,5833.695588094325,5842.698204742619,117540000
2021-09-20,5928.22314453125,5932.724452917379,5860.703518739322,5914.719219372864,73157500
2021-09-21,5842.6982421875,5883.210017364455,5824.69300877552,5860.70347559948,57115500
2021-09-22,5901.21533203125,5923.721874106121,5851.700939466533,5851.700939466533,68722000
2021-09-23,5923.72216796875,5932.724785245298,5892.213007500832,5901.215624777379,60998500
2021-09-24,5928.22314453125,5928.22314453125,5851.700901967066,5851.700901967066,60539500
2021-09-27,5923.72216796875,5937.2260938835725,5901.215624777379,5928.223476607024,55052500
2021-09-28,5869.7060546875,5905.716521280675,5851.700821390913,5887.711287984088,80186000
2021-09-29,5923.72216796875,5923.72216796875,5865.205155671187,5869.706464309461,74079000
2021-09-30,6301.83203125,6301.83203125,5937.22603515625,5941.727343750001,156848000
2021-10-01,6085.76904296875,6211.80567995331,6040.755958331407,6211.80567995331,103954500
2021-10-04,6265.8212890625,6265.8212890625,6067.763719580639,6067.763719580639,74719000
2021-10-05,6252.318359375,6252.318359375,6175.796104436645,6220.809195576854,54986500
2021-10-06,6463.87939453125,6463.87939453125,6274.824426167523,6283.827043708653,174312000
2021-10-07,6445.8740234375,6459.377949464255,6373.853084628143,6459.377949464255,107263500
2021-10-08,6562.908203125,6571.910820687586,6459.378101155265,6481.884645061728,94643500
2021-10-11,6531.39892578125,6562.90808669129,6508.892382274078,6517.894999676947,47201000
2021-10-12,6589.916015625,6589.916015625,6522.396384317367,6531.3990018250515,91067000
2021-10-13,6774.46923828125,7427.158965557516,6661.936526681893,6661.936526681893,210893300
2021-10-14,6977.0283203125,7112.067578125,6841.989062500001,6841.989062500001,138811900
2021-10-15,6887.001953125,7089.560834099265,6706.949614481209,7022.041207107843,142378200
2021-10-18,6774.46923828125,6909.508492200477,6729.456153641508,6887.001949880606,116644300
2021-10-19,6751.9619140625,6774.468453776042,6616.92267578125,6729.455374348959,134601200
2021-10-21,6661.93701171875,6796.976275469806,6616.923923801731,6751.963187552787,106120100
2021-10-22,6774.46923828125,6796.975780601121,6684.443069001764,6706.9496113216355,96730700
2021-10-25,6774.46923828125,6774.46923828125,6661.936526681893,6661.936526681893,60329800
2021-10-26,6774.46923828125,6841.988865240864,6751.962695961379,6841.988865240864,70103000
2021-10-27,6706.94970703125,6819.4824202364725,6684.443164390205,6819.4824202364725,57067000
2021-10-28,6639.4296875,6684.442770127119,6616.923146186441,6616.923146186441,75271900
2021-10-29,6729.45654296875,6729.45654296875,6639.430368480874,6706.949999346781,60639200
2021-11-01,6661.93701171875,6796.976275469806,6661.93701171875,6796.976275469806,38593400
2021-11-02,6571.91015625,6684.442864404966,6526.897072988014,6639.42978114298,90535400
2021-11-03,6616.92333984375,6661.9364237882655,6526.89717195472,6571.910255899235,61621500
2021-11-04,6639.4296875,6729.455852754238,6639.4296875,6684.442770127119,61081400
2021-11-05,6706.94970703125,6729.456249672295,6639.430079108117,6729.456249672295,43120400
2021-11-08,6819.482421875,6841.9889645214525,6706.94970864274,6751.962793935644,85441700
2021-11-09,6909.5087890625,6909.5087890625,6819.482615915106,6841.989159201955,101785800
2021-11-10,6887.001953125,6909.508495455473,6819.482326133578,6909.508495455473,47503900
2021-11-11,6909.5087890625,6977.028418923046,6841.989159201955,6932.015332349349,55790000
2021-11-12,6774.46923828125,6977.028119160091,6774.46923828125,6977.028119160091,52590100
2021-11-15,6751.9619140625,6864.494612630208,6751.9619140625,6864.494612630208,67344200
2021-11-16,6729.45654296875,6729.45654296875,6594.417281236935,6661.936912102843,98616900
2021-11-17,6842.3662109375,6842.3662109375,6706.873810720916,6774.620010829208,61968100
2021-11-18,6684.29248046875,6774.620757231842,6684.29248046875,6706.874549659523,78839600
2021-11-19,6706.8740234375,6729.456090856481,6661.7098885995365,6706.8740234375,68203700
2021-11-22,6752.03857421875,6797.202711838942,6684.292367788462,6706.874436598558,66328300
2021-11-23,6752.03857421875,6774.620643028846,6684.292367788462,6684.292367788462,43477500
2021-11-24,6752.03857421875,6842.366849459135,6706.874436598558,6842.366849459135,35181400
2021-11-25,6706.8740234375,6797.202293113425,6706.8740234375,6729.456090856481,40216100
2021-11-26,6571.38232421875,6729.456813117483,6548.800254376074,6684.292673432131,113288400
2021-11-29,6684.29248046875,6706.874549659523,6481.053857751795,6571.382134514886,87907900
2021-11-30,6571.38232421875,6706.874743274807,6571.38232421875,6616.546463904102,144923700
2021-12-01,6593.96337890625,6729.455777102954,6571.381312540133,6571.381312540133,76538100
2021-12-02,6774.61962890625,6774.61962890625,6593.96310546875,6661.709301757813,66831000
2021-12-03,6661.7099609375,6797.20236692267,6639.127893273305,6797.20236692267,63283700
2021-12-06,6639.12841796875,6752.038765213117,6639.12841796875,6729.456695764243,56944100
2021-12-07,6639.12841796875,6752.038765213117,6639.12841796875,6729.456695764243,51258200
2021-12-08,6706.8740234375,6752.038158275463,6684.291956018518,6729.456090856481,74775000
2021-12-09,6639.12841796875,6729.456695764243,6639.12841796875,6684.292556866497,54886400
2021-12-10,6661.7099609375,6661.7099609375,6571.38169028072,6616.545825609111,91092400
2021-12-13,6593.96337890625,6684.291644370719,6593.96337890625,6661.709578004602,59977100
2021-12-14,6593.96337890625,6661.709578004602,6571.381312540133,6593.96337890625,49763600
2021-12-15,6593.96337890625,6661.709578004602,6571.381312540133,6593.96337890625,52477600
2021-12-16,6571.38232421875,6684.292673432131,6571.38232421875,6661.710603589455,95171400
2021-12-17,6774.61962890625,6774.61962890625,6593.96310546875,6616.545170898437,107096800
2021-12-20,6661.7099609375,6684.292028601695,6616.545825609111,6639.127893273305,74753000
2021-12-21,6661.7099609375,6684.292028601695,6616.545825609111,6616.545825609111,52386100
2021-12-22,6616.54541015625,6706.873675141319,6616.54541015625,6706.873675141319,33232000
2021-12-23,6593.96337890625,6639.127511638485,6593.96337890625,6616.545445272368,37136400
2021-12-24,6593.96337890625,6639.127511638485,6593.96337890625,6593.96337890625,30802100
2021-12-27,6639.12841796875,6639.12841796875,6593.964279071003,6593.964279071003,20722100
2021-12-28,6639.12841796875,6684.292556866497,6616.546348519876,6661.710487417623,39343800
2021-12-29,6593.96337890625,6661.709578004602,6593.96337890625,6639.127511638485,42079500
2021-12-30,6593.96337890625,6639.127511638485,6593.96337890625,6639.127511638485,49954700
2022-01-03,6616.54541015625,6684.2916088950515,6593.963343909983,6616.54541015625,54287400
2022-01-04,6684.29248046875,6729.456618850296,6616.546272896432,6616.546272896432,70624000
2022-01-05,6729.45654296875,6797.2027497771605,6661.7103361603395,6729.45654296875,76164900
2022-01-06,6752.03857421875,6797.202711838942,6706.874436598558,6774.620643028846,63657100
2022-01-07,6910.11279296875,6955.276928870507,6774.620385263481,6819.784521165237,143433300
2022-01-10,6864.94873046875,6910.112866853413,6819.784594084087,6842.3666622764185,45351900
2022-01-11,6955.27734375,6955.27734375,6887.531135856331,6910.113205154221,110334600
2022-01-12,6955.27734375,6955.27734375,6910.113205154221,6955.27734375,62606000
2022-01-13,6955.27734375,7000.441482345779,6910.113205154221,6955.27734375,50025200
2022-01-14,7090.76953125,7090.76953125,6910.112982683121,6955.277119824841,65898700
2022-01-17,7000.44091796875,7135.933322832661,6955.276783014113,7135.933322832661,63902600
2022-01-18,6932.6953125,7023.023590187297,6819.78496539088,7023.023590187297,71476300
2022-01-19,6932.6953125,6977.859451343648,6842.367034812704,6910.113243078176,60389700
2022-01-20,7023.02294921875,7023.02294921875,6887.530545053758,6977.858814497086,59925500
2022-01-21,7181.09716796875,7181.09716796875,6955.276502309355,7023.022702007173,63370500
2022-01-24,7045.60546875,7090.769606370192,7023.023399939903,7068.187537560096,40278300
2022-01-25,7023.02294921875,7023.02294921875,6887.530545053758,6932.694679775423,106796900
2022-01-26,6955.27734375,7000.441482345779,6910.113205154221,6955.27734375,53350200
2022-01-27,7045.60546875,7045.60546875,6887.530987079327,6887.530987079327,71945100
2022-01-28,7023.02294921875,7068.187083940415,6955.276747136254,7045.605016579582,70595000
2022-01-31,6887.5302734375,7023.0226722592215,6887.5302734375,7023.0226722592215,68122000
2022-02-02,7045.60546875,7045.60546875,6932.6951246995195,7023.023399939903,65308100
2022-02-03,6977.859375,7068.18765169903,6955.277305825243,7045.605582524272,35100600
2022-02-04,6977.859375,7045.605582524272,6955.277305825243,7000.441444174758,39324700
2022-02-07,7045.60546875,7045.60546875,6955.277193509615,7023.023399939903,56813200
2022-02-08,6977.859375,7090.769720873786,6977.859375,7000.441444174758,61883100
2022-02-09,7181.09716796875,7181.09716796875,7045.604768573113,7090.7689017049925,108922200
2022-02-10,7000.44091796875,7181.0974577872985,7000.44091796875,7181.0974577872985,93277000
2022-02-11,7068.1875,7068.1875,6910.113019169329,6932.695087859425,71968800
2022-02-14,6955.27734375,7023.023551643669,6955.27734375,7000.441482345779,57710700
2022-02-15,7113.3515625,7113.3515625,6977.859151785714,7000.441220238095,55617000
2022-02-16,7203.6796875,7203.6796875,7068.187279584639,7090.769347570533,77055100
2022-02-17,7135.93310546875,7158.515172258208,7045.604838310917,7090.768971889834,48704600
2022-02-18,7158.51611328125,7181.098183039235,7090.769904007295,7181.098183039235,56813400
2022-02-21,7181.09716796875,7203.679234534689,7135.933034836871,7158.515101402811,43821700
2022-02-22,7135.93310546875,7181.097239047666,7090.768971889834,7135.93310546875,80095500
2022-02-23,7271.42626953125,7316.5904078513195,7113.351785411005,7135.93385457104,99240300
2022-02-24,7226.26171875,7361.754125976562,7158.515515136719,7339.172058105469,124947700
2022-02-25,7271.42626953125,7384.336615331425,7158.515923731075,7181.09799289111,135899900
2022-03-01,7271.42626953125,7384.336615331425,7226.26213121118,7226.26213121118,136616800
2022-03-02,7203.6796875,7429.500367358934,7203.6796875,7429.500367358934,100301000
2022-03-04,7135.93310546875,7248.84343941604,7135.93310546875,7203.679305837124,132983400
2022-03-07,6955.27734375,7090.769759537337,6955.27734375,7045.605620941558,130990900
2022-03-08,6910.11279296875,7090.769336575776,6910.11279296875,6955.276928870507,119256500
2022-03-09,7090.76953125,7181.09780553344,6910.112982683121,6955.277119824841,132814500
2022-03-10,7158.51611328125,7203.6802527972195,7045.605764491324,7158.51611328125,86484000
2022-03-11,7181.09716796875,7181.09716796875,6977.858568875295,6977.858568875295,61053900
2022-03-14,7294.00732421875,7316.589390238003,7181.096994122485,7271.425258199497,78432100
2022-03-15,7361.75390625,7406.918040644172,7294.007704658742,7361.75390625,111214500
2022-03-16,7406.91796875,7474.66416968369,7294.007633860519,7474.66416968369,149761300
2022-03-17,7226.26171875,7497.246533203125,7226.26171875,7497.246533203125,132439400
2022-03-18,7135.93310546875,7316.589639784414,7135.93310546875,7226.261372626582,143981700
2022-03-21,7135.93310546875,7181.097239047666,7045.604838310917,7045.604838310917,85485500
2022-03-22,7158.51611328125,7181.098183039235,7113.35197376528,7135.934043523265,60010900
2022-03-23,7135.93310546875,7181.097239047666,7068.186905100376,7158.515172258208,82208000
2022-03-24,7158.51611328125,7181.098183039235,7045.605764491324,7090.769904007295,95245100
2022-03-25,7181.09716796875,7181.09716796875,7135.933034836871,7135.933034836871,85101200
2022-03-28,7245.29638671875,7245.29638671875,7153.583774228639,7176.511927351166,83911500
2022-03-29,7199.43994140625,7245.296246765525,7176.511788726612,7222.368094085888,62180600
2022-03-30,7222.3681640625,7245.296316964285,7176.511858258928,7245.296316964285,71430600
2022-03-31,7314.08056640625,7337.008718652038,7222.367957423099,7268.224261914675,112691900
2022-04-01,7268.22509765625,7405.794026949428,7199.440633009661,7405.794026949428,105575400
2022-04-04,7245.29638671875,7268.224539841278,7176.511927351166,7268.224539841278,57321200
2022-04-05,7245.29638671875,7245.29638671875,7199.440080473694,7245.29638671875,48528300
2022-04-06,7107.7275390625,7199.440152469758,7107.7275390625,7176.511999117944,119263000
2022-04-07,7107.7275390625,7176.511999117944,7061.871232358871,7084.799385710685,68619400
2022-04-08,7199.43994140625,7222.368094085888,7130.655483367337,7153.583636046975,69791600
2022-04-11,7084.79931640625,7222.36823517142,7084.79931640625,7176.511928916363,62776200
2022-04-12,7153.583984375,7153.583984375,7061.871369190705,7084.799522986779,73471300
2022-04-13,7153.583984375,7199.4402919671475,7107.7276767828525,7153.583984375,57622100
2022-04-14,7061.8720703125,7153.584694602273,7061.8720703125,7153.584694602273,93342900
2022-04-18,7061.8720703125,7084.800226384943,6993.08760209517,7061.8720703125,68464700
2022-04-19,6993.08642578125,7061.8708824282785,6993.08642578125,7061.8708824282785,98632000
2022-04-20,7016.01513671875,7084.799598843443,6993.086982677185,7084.799598843443,124388800
2022-04-21,7268.22509765625,7268.22509765625,7107.728013480875,7153.584323245268,129323400
2022-04-22,7222.3681640625,7268.224469866072,7153.583705357143,7199.440011160715,85956100
2022-04-25,7337.00927734375,7337.00927734375,7176.5121994018555,7222.368507385254,91279600
2022-04-26,7451.650390625,7451.650390625,7268.225150240384,7268.225150240384,128360900
2022-04-27,7520.43359375,7520.43359375,7405.792837747714,7405.792837747714,89463100
2022-04-28,7451.650390625,7566.291165865385,7405.794080528846,7566.291165865385,133730600
2022-05-09,6970.158203125,7245.296026932566,6970.158203125,7222.367874948602,456796600
2022-05-10,6901.3740234375,6970.158482142857,6649.164341517857,6649.164341517857,268445700
2022-05-11,7016.01513671875,7061.871444801879,6832.589904386234,6901.374366510927,156535200
2022-05-12,6672.0927734375,6924.302465904209,6672.0927734375,6901.374312043599,240529600
2022-05-13,6717.94921875,6855.518144731229,6649.164755759386,6649.164755759386,212968600
2022-05-17,6786.7333984375,6855.517858556799,6672.092631572002,6672.092631572002,159657600
2022-05-18,6947.23046875,6947.23046875,6763.80524185231,6878.446008663366,153514300
2022-05-19,6832.58984375,6855.517997588087,6763.805382235738,6786.733536073825,140908900
2022-05-20,6786.7333984375,6855.517858556799,6786.7333984375,6809.6615518106,86520200
2022-05-23,6763.80517578125,6855.517788334216,6740.877022643008,6832.589635195975,71603500
2022-05-24,6740.87744140625,6855.518214219282,6717.949286843644,6717.949286843644,108710800
2022-05-25,6763.80517578125,6832.589635195975,6740.877022643008,6786.733328919491,76747400
2022-05-27,6947.23046875,6947.23046875,6855.517855301155,6901.374162025578,84336900
2022-05-30,6947.23046875,6970.158622112211,6855.517855301155,6947.23046875,105411400
2022-05-31,7107.7275390625,7107.7275390625,6901.374158896169,6970.158618951613,286292700
2022-06-02,6947.23046875,7038.943082198844,6901.374162025578,6993.086775474422,149226300
2022-06-03,6970.158203125,7038.942659076892,6947.230051141036,6970.158203125,80563100
2022-06-06,6832.58984375,6947.230612940436,6809.661689911913,6924.302459102349,81140300
2022-06-07,6763.80517578125,6855.517788334216,6695.020716366525,6695.020716366525,129242500
2022-06-08,6970.158203125,6970.158203125,6809.661139237253,6878.445595189145,108910500
2022-06-09,6878.4453125,6947.229765625,6878.4453125,6878.4453125,107828300
2022-06-10,6740.87744140625,6832.590059656675,6740.87744140625,6786.733750531463,111768600
2022-06-13,6740.87744140625,6786.733750531463,6672.092977718431,6695.021132281037,85539500
2022-06-14,6786.7333984375,6786.7333984375,6649.1644781989025,6695.020784945102,80865100
2022-06-15,6717.94921875,6763.80552741041,6695.021064419795,6695.021064419795,130367100
2022-06-16,6947.23046875,6970.158622112211,6763.80524185231,6786.733395214521,132666300
2022-06-17,6878.4453125,6924.3016145833335,6809.660859375,6809.660859375,117839400
2022-06-20,6993.08642578125,7016.014577996926,6878.445664702868,6970.158273565574,88138700
2022-06-21,7016.01513671875,7016.01513671875,6924.302520552492,6970.158828635621,44295700
2022-06-22,6878.4453125,7016.01421875,6878.4453125,6993.086067708334,53041800
2022-06-23,6901.3740234375,6947.230329241072,6832.589564732143,6832.589564732143,60443000
2022-06-24,6855.517578125,6970.158340301004,6855.517578125,6970.158340301004,57956600
2022-06-27,6740.87744140625,6878.446368781888,6740.87744140625,6855.518214219282,76354100
2022-06-28,6695.0205078125,6786.733117508562,6695.0205078125,6695.0205078125,146078100
2022-06-29,6672.0927734375,6786.73354274055,6672.0927734375,6717.949081158719,98517800
2022-06-30,6649.16455078125,6786.733472521551,6649.16455078125,6695.020858028017,101343900
2022-07-01,6649.16455078125,6717.949011651401,6649.16455078125,6695.020858028017,68738800
2022-07-04,6465.73828125,6672.091630651596,6419.881981382979,6649.163480718085,102238600
2022-07-05,6649.16455078125,6717.949011651401,6511.595629040949,6511.595629040949,69172900
2022-07-06,6695.0205078125,6717.948660236515,6580.379745692423,6695.0205078125,66801100
2022-07-07,6511.59521484375,6649.164127833406,6511.59521484375,6626.235975668464,86126800
2022-07-08,6557.4521484375,6580.380302802666,6488.667685342002,6534.523994072334,64312400
2022-07-11,6534.5234375,6603.307894736842,6534.5234375,6603.307894736842,36830800
2022-07-12,6580.3798828125,6649.164341517857,6557.451729910715,6580.3798828125,34269000
2022-07-13,6419.88330078125,6534.524074009487,6419.88330078125,6511.595919363839,71988200
2022-07-14,6442.81103515625,6511.595494606317,6419.882882006228,6442.81103515625,83316300
2022-07-15,6419.88330078125,6511.595919363839,6419.88330078125,6511.595919363839,57419900
2022-07-18,6557.4521484375,6557.4521484375,6442.811376611669,6442.811376611669,60077700
2022-07-19,6580.3798828125,6580.3798828125,6511.595424107143,6511.595424107143,59641000
2022-07-20,6786.7333984375,6786.7333984375,6580.380018079603,6603.308171452703,105792900
2022-07-21,6786.7333984375,6786.7333984375,6649.1644781989025,6786.7333984375,64337100
2022-07-22,6717.94921875,6786.733681740614,6695.021064419795,6786.733681740614,38956500
2022-07-25,6695.0205078125,6763.804965084546,6695.0205078125,6740.876812660531,31247600
2022-07-26,6695.0205078125,6763.804965084546,6649.164202964469,6649.164202964469,44379900
2022-07-27,6717.94921875,6740.877373080205,6672.09291008959,6717.94921875,58465500
2022-07-28,6740.87744140625,6832.590059656675,6717.949286843644,6763.805595968856,86909700
2022-07-29,6740.87744140625,6855.518214219282,6740.87744140625,6786.733750531463,131553000
2022-08-01,6878.4453125,6878.4453125,6740.87640625,6740.87640625,104841600
2022-08-02,6970.158203125,6993.086355108963,6878.445595189145,6970.158203125,106466900
2022-08-03,6993.08642578125,6993.08642578125,6947.230121349898,6993.08642578125,60170600
2022-08-04,7153.583984375,7153.583984375,7016.015061598558,7038.943215394632,164221000
2022-08-05,7222.3681640625,7222.3681640625,7084.799246651785,7176.511858258928,118734200
2022-08-08,7222.3681640625,7268.224469866072,7107.727399553572,7222.3681640625,84328900
2022-08-09,7245.29638671875,7314.080846086333,7222.368233596222,7222.368233596222,92875800
2022-08-10,7245.29638671875,7245.29638671875,7084.799314861056,7153.583774228639,104376300
2022-08-11,7291.15234375,7291.15234375,7176.511583628144,7199.439735652515,73204700
2022-08-12,7268.22509765625,7314.081407420643,7199.440633009661,7268.22509765625,59381200
2022-08-15,7291.15234375,7314.08049577437,7245.2960397012575,7291.15234375,81411000
2022-08-16,7314.08056640625,7314.08056640625,7199.439805177311,7291.152414160462,83556700
2022-08-18,7337.00927734375,7359.937431335449,7222.368507385254,7245.296661376953,86136900
2022-08-19,7245.29638671875,7382.865305453916,7245.29638671875,7382.865305453916,58194900
2022-08-22,7337.00927734375,7337.00927734375,7176.5121994018555,7199.440353393555,97293300
2022-08-23,7245.29638671875,7337.008999208861,7245.29638671875,7337.008999208861,71671800
2022-08-24,7291.15234375,7359.936799823113,7245.2960397012575,7291.15234375,108892400
2022-08-25,7405.79296875,7428.721120356036,7245.29590750774,7337.008513931888,99503500
2022-08-26,7337.00927734375,7451.650047302246,7337.00927734375,7359.937431335449,80472400
2022-08-29,7474.578125,7474.578125,7291.15289493865,7337.009202453988,57762100
2022-08-30,7497.505859375,7589.218469275612,7405.793249474388,7428.721401949541,124467000
2022-08-31,7520.43359375,7543.361744950457,7382.864686547256,7405.792837747714,137659900
2022-09-01,7474.578125,7566.290740030675,7451.649971242331,7474.578125,74960800
